b, 17.3997545044051, 16.2024641600963, 41.229473146806,  40.69199342414
m, 9.55156248529829,  8.7060960653737, 45.642668039765,  45.1614719898562
n, 14.6702478458961, 13.8510377637724, 41.019846978445,  40.5358890110374
p, 14.2949521949182, 12.9288787799419, 38.720809905351,  37.5392263300878
r, 13.2962754999952, 11.7335457496303, 42.2960380308725, 41.4075700747867
t, 8.15185096711967, 6.62662136025363, 45.602321268731,  44.713754967697
v, 14.2366878827005, 11.9619461157338, 45.8544430429513, 42.4640560450553
